reqId,requirementId,phase,order,pragyanIncomp,nlDescription,nlText,gold_scope,gold_condition,gold_actor,gold_modalVerb,gold_action,gold_conditionType,gold_overallIncomplete,gold_hadDisagreement,annotatorId,annotatorUsername,annotatorDisplayName,annotationStatus,rimayText,slot_scope,slot_condition,slot_actor,slot_modalVerb,slot_action,conditionType,patternNumber,nonAtomic,nSystemResponses,overallIncomplete,notes
802-Signal,6a3ac956be1bfa9e45d331d5,main,69,1,"more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.","Request Number - 802 | Request Title - Feature Request: import and export keys to file, Bluetooth, QR, and NFC | Request Description - more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.",,,,,,,,,6a29b95073ef37cc79137842,Mko,Mko,submitted,<NON_ATOMIC>,missing,missing,missing,missing,missing,none,,true,,true,
802-Signal,6a3ac956be1bfa9e45d331d5,main,69,1,"more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.","Request Number - 802 | Request Title - Feature Request: import and export keys to file, Bluetooth, QR, and NFC | Request Description - more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.",,,,,,,,,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,<NON_ATOMIC>,missing,missing,missing,missing,missing,none,,false,,true,Has multiple requests at once - non atomic. 
8-Mastodon,6a3ac956be1bfa9e45d331d8,main,70,1,At the moment there seems to be no way to access local and federated timeline. Please consider adding that feature.,Request Number - 8 | Request Title - Add local and federated timeline | Request Description - At the moment there seems to be no way to access local and federated timeline. Please consider adding that feature.,implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"For all users, <MISSING_CONDITION> the App must provide a way to access the ""local timeline"" and ""federated timeline"".",implied,missing,implied,implied,present,none,,false,,false,
8-Mastodon,6a3ac956be1bfa9e45d331d8,main,70,1,At the moment there seems to be no way to access local and federated timeline. Please consider adding that feature.,Request Number - 8 | Request Title - Add local and federated timeline | Request Description - At the moment there seems to be no way to access local and federated timeline. Please consider adding that feature.,implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_CONDITION>
For all users, the App must let users access the local and federated timelines",implied,missing,implied,implied,present,none,,false,,false,
8-Mastodon,6a3ac956be1bfa9e45d331d8,main,70,1,At the moment there seems to be no way to access local and federated timeline. Please consider adding that feature.,Request Number - 8 | Request Title - Add local and federated timeline | Request Description - At the moment there seems to be no way to access local and federated timeline. Please consider adding that feature.,implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"For all users, <MISSING_CONDITION> the App must provide an access to local and federated timelines.",implied,missing,implied,implied,present,none,,false,,false,
592-Signal,6a3ac956be1bfa9e45d331db,main,71,1,"I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.","Request Number - 592 | Request Title - Feature - Emoji | Request Description - I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.",implied,missing,implied,implied,missing,none,true,true,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"For all users, <MISSING_CONDITION> the App must <MISSING_ACTION>.",implied,missing,implied,implied,missing,none,,false,,true,
592-Signal,6a3ac956be1bfa9e45d331db,main,71,1,"I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.","Request Number - 592 | Request Title - Feature - Emoji | Request Description - I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.",implied,missing,implied,implied,missing,none,true,true,6a29b95073ef37cc79137842,Mko,Mko,submitted,<MISSING_CONDITION><MISSING_ACTION>,implied,missing,implied,implied,missing,none,,false,,true,
592-Signal,6a3ac956be1bfa9e45d331db,main,71,1,"I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.","Request Number - 592 | Request Title - Feature - Emoji | Request Description - I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.",implied,missing,implied,implied,missing,none,true,true,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"For all users, <MISSING_CONDITION> the App must provide emojis. ",implied,missing,implied,implied,present,none,,false,,false,
6031-Signal,6a3ac956be1bfa9e45d331e1,main,73,1,Please add fingerprint support for unlocking the app as an alternative to passphrase,Request Number - 6031 | Request Title - Fingerprint unlock | Request Description - Please add fingerprint support for unlocking the app as an alternative to passphrase,implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"For all users, <MISSING_CONDITION> the App must support fingerprint for unlocking the app. ",implied,missing,implied,implied,present,none,,false,,false,
6031-Signal,6a3ac956be1bfa9e45d331e1,main,73,1,Please add fingerprint support for unlocking the app as an alternative to passphrase,Request Number - 6031 | Request Title - Fingerprint unlock | Request Description - Please add fingerprint support for unlocking the app as an alternative to passphrase,implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"For all users, <MISSING_CONDITION> the App must provide ""fingerprint support"" to unlock the ""app"" as an alternative to ""passphrase"".",implied,missing,implied,implied,present,none,,false,,false,
6031-Signal,6a3ac956be1bfa9e45d331e1,main,73,1,Please add fingerprint support for unlocking the app as an alternative to passphrase,Request Number - 6031 | Request Title - Fingerprint unlock | Request Description - Please add fingerprint support for unlocking the app as an alternative to passphrase,implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_CONDITION>
For all users, the App must let the user unlock the app with a fingerprint instead of a passphrase",implied,missing,implied,implied,present,none,,false,,false,
496-Signal,6a3ac956be1bfa9e45d331e7,main,75,1,I have seen this feature on other third party messaging apps it'd be great.  Thanks!,Request Number - 496 | Request Title - Feature Request: Ability to change maximum size of MMS | Request Description - I have seen this feature on other third party messaging apps it'd be great.  Thanks!,implied,missing,implied,implied,missing,none,true,true,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,<MISSING_SCOPE><MISSING_CONDITION><MISSING_ACTOR><MISSING_MODAL_VERB><MISSING_ACTION>,missing,missing,missing,missing,missing,none,,false,,true,
496-Signal,6a3ac956be1bfa9e45d331e7,main,75,1,I have seen this feature on other third party messaging apps it'd be great.  Thanks!,Request Number - 496 | Request Title - Feature Request: Ability to change maximum size of MMS | Request Description - I have seen this feature on other third party messaging apps it'd be great.  Thanks!,implied,missing,implied,implied,missing,none,true,true,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"For all users, <MISSING_CONDITION> the App must <MISSING_ACTION>.",implied,missing,implied,implied,missing,none,,false,,true,
496-Signal,6a3ac956be1bfa9e45d331e7,main,75,1,I have seen this feature on other third party messaging apps it'd be great.  Thanks!,Request Number - 496 | Request Title - Feature Request: Ability to change maximum size of MMS | Request Description - I have seen this feature on other third party messaging apps it'd be great.  Thanks!,implied,missing,implied,implied,missing,none,true,true,6a29b95073ef37cc79137842,Mko,Mko,submitted,<MISSING_CONDITION><MISSING_ACTION>,implied,missing,implied,implied,missing,none,,false,,true,
4230-Signal,6a3ac956be1bfa9e45d331ea,main,76,1,Feature Request: Auto-split oversized texts over multiple messages. At the moment they will be truncated. (Telegram messenger auto-splits oversized texts into multiple messages.),Request Number - 4230 | Request Title - Auto-split oversized texts | Request Description - Feature Request: Auto-split oversized texts over multiple messages. At the moment they will be truncated. (Telegram messenger auto-splits oversized texts into multiple messages.),implied,present,implied,implied,present,none,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"For all users, if text is oversized, the App must split it over multiple messages.",implied,present,implied,implied,present,none,,false,,false,
4230-Signal,6a3ac956be1bfa9e45d331ea,main,76,1,Feature Request: Auto-split oversized texts over multiple messages. At the moment they will be truncated. (Telegram messenger auto-splits oversized texts into multiple messages.),Request Number - 4230 | Request Title - Auto-split oversized texts | Request Description - Feature Request: Auto-split oversized texts over multiple messages. At the moment they will be truncated. (Telegram messenger auto-splits oversized texts into multiple messages.),implied,present,implied,implied,present,none,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"For all users, if a ""text"" is ""oversized"", then the App must auto-split the ""text"" over ""multiple messages"".",implied,present,implied,implied,present,none,,false,,false,
4230-Signal,6a3ac956be1bfa9e45d331ea,main,76,1,Feature Request: Auto-split oversized texts over multiple messages. At the moment they will be truncated. (Telegram messenger auto-splits oversized texts into multiple messages.),Request Number - 4230 | Request Title - Auto-split oversized texts | Request Description - Feature Request: Auto-split oversized texts over multiple messages. At the moment they will be truncated. (Telegram messenger auto-splits oversized texts into multiple messages.),implied,present,implied,implied,present,none,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"For all users, if a text is too long, the App must split it across multiple messages",implied,present,implied,implied,present,none,,false,,false,
757-Signal,6a3ac956be1bfa9e45d331ed,main,77,1,"It would be very nice to be able to change the notification settings for goups independently from other (personal) chats, as group chats might have a lower priority for the user.","Request Number - 757 | Request Title - different notification settings for group chats | Request Description - It would be very nice to be able to change the notification settings for goups independently from other (personal) chats, as group chats might have a lower priority for the user.",implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,"For all users, <MISSING_CONDITION> the app must provide functionality to change the notification settings for groups independently from personal chats.",implied,missing,implied,implied,present,none,,false,,false,
757-Signal,6a3ac956be1bfa9e45d331ed,main,77,1,"It would be very nice to be able to change the notification settings for goups independently from other (personal) chats, as group chats might have a lower priority for the user.","Request Number - 757 | Request Title - different notification settings for group chats | Request Description - It would be very nice to be able to change the notification settings for goups independently from other (personal) chats, as group chats might have a lower priority for the user.",implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,"For all users, <MISSING_CONDITION> the App must allow the user to change the ""notification settings"" for ""groups"" independently from the ""personal chats"".",implied,missing,implied,implied,present,none,,false,,false,
757-Signal,6a3ac956be1bfa9e45d331ed,main,77,1,"It would be very nice to be able to change the notification settings for goups independently from other (personal) chats, as group chats might have a lower priority for the user.","Request Number - 757 | Request Title - different notification settings for group chats | Request Description - It would be very nice to be able to change the notification settings for goups independently from other (personal) chats, as group chats might have a lower priority for the user.",implied,missing,implied,implied,present,none,false,false,6a29b95073ef37cc79137842,Mko,Mko,submitted,"<MISSING_CONDITION>
For all users, the App must let the user set notification settings for group chats separately from personal chats",implied,missing,implied,implied,present,none,,false,,false,
5751-Signal,6a3ac957be1bfa9e45d33205,main,85,0,"I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. A swiped away notification of a received SMS is displayed back after some time. Steps to reproduce.  Receive an SMS Without opening Signal, swipe away the new notification from the Android notification drawer Actual result: After some time the same notification is displayed back. I cannot tell exactly when. Maybe it is event related. Expected result: The notification should not be displayed, once it is swiped away. If another message is received from the same contact/number, a new notification should display the new message (or possibly the swiped away message and the new message). Device info. Device: LGE Nexus 5X (bullhead) Android: 7.0 (3141966, NRD90R) Memory: 15M (1.73% free, 192M max) Memclass: 192 OS Host: vped5.mtv.corp.google.com App: Signal 3.19.1 Link to debug log. https://gist.github.com/nagromc/c2a3a151ba09ed2f38265d3a723b8a52#file-issue-5751-comment-181395245-txt","Request Number - 5751 | Request Title - Should a swiped-away notification reappear when new messages arrive? | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. A swiped away notification of a received SMS is displayed back after some time. Steps to reproduce.  Receive an SMS Without opening Signal, swipe away the new notification from the Android notification drawer Actual result: After some time the same notification is displayed back. I cannot tell exactly when. Maybe it is event related. Expected result: The notification should not be displayed, once it is swiped away. If another message is received from the same contact/number, a new notification should display the new message (or possibly the swiped away message and the new message). Device info. Device: LGE Nexus 5X (bullhead) Android: 7.0 (3141966, NRD90R) Memory: 15M (1.73% free, 192M max) Memclass: 192 OS Host: vped5.mtv.corp.google.com App: Signal 3.19.1 Link to debug log. https://gist.github.com/nagromc/c2a3a151ba09ed2f38265d3a723b8a52#file-issue-5751-comment-181395245-txt",,,,,,,,,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,<NON_ATOMIC>,missing,missing,missing,missing,missing,none,,false,,true,"It is non-atomic because`
1. first, keep a swiped-away notification dismissed 
2. show a new notification when a later message arrives from the same contact/number."
5751-Signal,6a3ac957be1bfa9e45d33205,main,85,0,"I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. A swiped away notification of a received SMS is displayed back after some time. Steps to reproduce.  Receive an SMS Without opening Signal, swipe away the new notification from the Android notification drawer Actual result: After some time the same notification is displayed back. I cannot tell exactly when. Maybe it is event related. Expected result: The notification should not be displayed, once it is swiped away. If another message is received from the same contact/number, a new notification should display the new message (or possibly the swiped away message and the new message). Device info. Device: LGE Nexus 5X (bullhead) Android: 7.0 (3141966, NRD90R) Memory: 15M (1.73% free, 192M max) Memclass: 192 OS Host: vped5.mtv.corp.google.com App: Signal 3.19.1 Link to debug log. https://gist.github.com/nagromc/c2a3a151ba09ed2f38265d3a723b8a52#file-issue-5751-comment-181395245-txt","Request Number - 5751 | Request Title - Should a swiped-away notification reappear when new messages arrive? | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. A swiped away notification of a received SMS is displayed back after some time. Steps to reproduce.  Receive an SMS Without opening Signal, swipe away the new notification from the Android notification drawer Actual result: After some time the same notification is displayed back. I cannot tell exactly when. Maybe it is event related. Expected result: The notification should not be displayed, once it is swiped away. If another message is received from the same contact/number, a new notification should display the new message (or possibly the swiped away message and the new message). Device info. Device: LGE Nexus 5X (bullhead) Android: 7.0 (3141966, NRD90R) Memory: 15M (1.73% free, 192M max) Memclass: 192 OS Host: vped5.mtv.corp.google.com App: Signal 3.19.1 Link to debug log. https://gist.github.com/nagromc/c2a3a151ba09ed2f38265d3a723b8a52#file-issue-5751-comment-181395245-txt",,,,,,,,,6a29b95073ef37cc79137841,Arthur,Arthur,submitted,,missing,missing,missing,missing,missing,none,,true,,true,"It is non-atomic, because, first it says that app must not show the swiped away notifications second time, then it adds the app must display new notification if it is coming from the same contact whose previous message was swiped - two different conditional triggers."
5751-Signal,6a3ac957be1bfa9e45d33205,main,85,0,"I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. A swiped away notification of a received SMS is displayed back after some time. Steps to reproduce.  Receive an SMS Without opening Signal, swipe away the new notification from the Android notification drawer Actual result: After some time the same notification is displayed back. I cannot tell exactly when. Maybe it is event related. Expected result: The notification should not be displayed, once it is swiped away. If another message is received from the same contact/number, a new notification should display the new message (or possibly the swiped away message and the new message). Device info. Device: LGE Nexus 5X (bullhead) Android: 7.0 (3141966, NRD90R) Memory: 15M (1.73% free, 192M max) Memclass: 192 OS Host: vped5.mtv.corp.google.com App: Signal 3.19.1 Link to debug log. https://gist.github.com/nagromc/c2a3a151ba09ed2f38265d3a723b8a52#file-issue-5751-comment-181395245-txt","Request Number - 5751 | Request Title - Should a swiped-away notification reappear when new messages arrive? | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. A swiped away notification of a received SMS is displayed back after some time. Steps to reproduce.  Receive an SMS Without opening Signal, swipe away the new notification from the Android notification drawer Actual result: After some time the same notification is displayed back. I cannot tell exactly when. Maybe it is event related. Expected result: The notification should not be displayed, once it is swiped away. If another message is received from the same contact/number, a new notification should display the new message (or possibly the swiped away message and the new message). Device info. Device: LGE Nexus 5X (bullhead) Android: 7.0 (3141966, NRD90R) Memory: 15M (1.73% free, 192M max) Memclass: 192 OS Host: vped5.mtv.corp.google.com App: Signal 3.19.1 Link to debug log. https://gist.github.com/nagromc/c2a3a151ba09ed2f38265d3a723b8a52#file-issue-5751-comment-181395245-txt",,,,,,,,,6a29b95073ef37cc79137842,Mko,Mko,submitted,"For all users, once a notification is swiped away, the App must not show it again",implied,present,implied,present,present,none,,false,,false,
5904-Signal,6a3ac957be1bfa9e45d3320b,main,87,0,"After importing messages from .xml backup, previously archived messages are all placed in main folder. Also 'blocked' flag is gone. I'm talking about only those messages that were part of the backup (probably already received messages and their flags are intact). I was expecting that 'archive' and 'blocked' flags are part of .xml backup. This is part of my backup (entries from one thread). For sure I've moved all messages from this number to archive and blocked the conversation. <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />","Request Number - 5904 | Request Title - archived/blocked flags are not part of xml backup | Request Description - After importing messages from .xml backup, previously archived messages are all placed in main folder. Also 'blocked' flag is gone. I'm talking about only those messages that were part of the backup (probably already received messages and their flags are intact). I was expecting that 'archive' and 'blocked' flags are part of .xml backup. This is part of my backup (entries from one thread). For sure I've moved all messages from this number to archive and blocked the conversation. <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""2"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />  <sms protocol=""0"" address=""<cut>"" date=""<cut>"" type=""1"" subject=""null"" body=""<cut>"" toa=""null"" sc_toa=""null"" service_center=""null"" read=""1"" status=""-1"" locked=""0"" />",,,,,,,,,6a29b95073ef37cc79137840,Rafo,Rafo,submitted,<NON_ATOMIC>,missing,missing,missing,missing,missing,none,,false,,true,
